"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
458,,103.000000,111.000000,0,111,0,0,yes,1.000000
457,,699.000000,707.000000,0,707,0,0,yes,1.000000
456,,192.000000,196.000000,0,196,0,0,yes,1.000000
455,,2068.000000,3401.000000,0,3401,0,0,yes,1.000000
454,,318.000000,342.000000,0,342,0,0,yes,1.000000
453,,1823.000000,3033.000000,0,3033,0,0,yes,1.000000
452,,885.000000,948.000000,0,948,0,0,yes,1.000000
451,,4033.000000,6060.000000,0,6060,0,0,yes,1.000000
450,,4720.000000,6538.000000,0,6538,0,0,yes,1.000000
449,,11.000000,11.000000,0,11,0,0,yes,1.000000
448,,415.000000,424.000000,0,424,0,0,yes,1.000000
447,,29.000000,30.000000,0,30,0,0,yes,1.000000
446,,10.000000,10.000000,0,10,0,0,yes,1.000000
445,,6.000000,6.000000,0,6,0,0,yes,1.000000
444,,703.000000,713.000000,0,713,0,0,yes,1.000000
443,,68.000000,71.000000,0,71,0,0,yes,1.000000
442,,10.000000,10.000000,0,10,0,0,yes,1.000000
441,,64.000000,81.000000,0,81,0,0,yes,1.000000
440,,70.000000,71.000000,0,71,0,0,yes,1.000000
439,,4977.000000,7402.000000,0,7402,0,0,yes,1.000000
438,,178.000000,178.000000,0,178,0,0,yes,1.000000
437,,1679.000000,2874.000000,0,2874,0,0,yes,1.000000
436,,1065.000000,1387.000000,0,1387,0,0,yes,1.000000
435,,4073.000000,5461.000000,0,5461,0,0,yes,1.000000
434,,82.000000,83.000000,0,83,0,0,yes,1.000000
433,,569.000000,586.000000,0,586,0,0,yes,1.000000
432,,44.000000,44.000000,0,44,0,0,yes,1.000000
431,,1441.000000,1441.000000,0,1441,0,0,yes,1.000000
430,,167.000000,167.000000,0,167,0,0,yes,1.000000
429,,1110.000000,1117.000000,0,1117,0,0,yes,1.000000
428,,117.000000,123.000000,0,123,0,0,yes,1.000000
427,,1177.000000,1203.000000,0,1203,0,0,yes,1.000000
426,,956.000000,971.000000,0,971,0,0,yes,1.000000
425,,558.000000,566.000000,0,566,0,0,yes,1.000000
424,,492.000000,514.000000,0,514,0,0,yes,1.000000
423,,2779.000000,4222.000000,0,4222,0,0,yes,1.000000
422,,2770.000000,4144.000000,0,4144,0,0,yes,1.000000
421,,5671.000000,7798.000000,0,7798,0,0,yes,1.000000
420,,10.000000,11.000000,0,11,0,0,yes,1.000000
419,,5383.000000,7052.000000,0,7052,0,0,yes,1.000000
418,,2991.000000,3685.000000,0,3685,0,0,yes,1.000000
417,,4792.000000,6753.000000,0,6753,0,0,yes,1.000000
416,,713.000000,987.000000,0,987,0,0,yes,1.000000
415,,607.000000,608.000000,0,608,0,0,yes,1.000000
414,,944.000000,1033.000000,0,1033,0,0,yes,1.000000
413,,5773.000000,5839.000000,0,5839,0,0,yes,1.000000
412,,315.000000,579.000000,0,579,0,0,yes,1.000000
411,,468.000000,473.000000,0,473,0,0,yes,1.000000
410,,120.000000,122.000000,0,122,0,0,yes,1.000000
409,,838.000000,838.000000,0,838,0,0,yes,1.000000
408,,2626.000000,2626.000000,0,2626,0,0,yes,1.000000
407,,39.000000,42.000000,0,42,0,0,yes,1.000000
406,,1849.000000,2215.000000,0,2215,0,0,yes,1.000000
405,,10.000000,10.000000,0,10,0,0,yes,1.000000
404,,874.000000,874.000000,0,874,0,0,yes,1.000000
403,,1864.000000,2454.000000,0,2454,0,0,yes,1.000000
402,,592.000000,592.000000,0,592,0,0,yes,1.000000
401,,368.000000,445.000000,0,445,0,0,yes,1.000000
400,,330.000000,384.000000,0,384,0,0,yes,1.000000
399,,54.000000,54.000000,0,54,0,0,yes,1.000000
398,,43.000000,59.000000,0,59,0,0,yes,1.000000
397,,224.000000,226.000000,0,226,0,0,yes,1.000000
396,,103.000000,176.000000,0,176,0,0,yes,1.000000
395,,87.000000,116.000000,0,116,0,0,yes,1.000000
394,,11.000000,12.000000,0,12,0,0,yes,1.000000
393,,5310.000000,7509.000000,0,7509,0,0,yes,1.000000
392,,272.000000,366.000000,0,366,0,0,yes,1.000000
391,,1662.000000,2826.000000,0,2826,0,0,yes,1.000000
390,,4610.000000,7079.000000,0,7079,0,0,yes,1.000000
389,,4361.000000,6560.000000,0,6560,0,0,yes,1.000000
388,,1547.000000,2328.000000,0,2328,0,0,yes,1.000000
387,,546.000000,546.000000,0,546,0,0,yes,1.000000
386,,37.000000,38.000000,0,38,0,0,yes,1.000000
385,,635.000000,657.000000,0,657,0,0,yes,1.000000
384,,1575.000000,1583.000000,0,1583,0,0,yes,1.000000
383,,98.000000,109.000000,0,109,0,0,yes,1.000000
382,,99.000000,103.000000,0,103,0,0,yes,1.000000
381,,703.000000,706.000000,0,706,0,0,yes,1.000000
380,,230.000000,247.000000,0,247,0,0,yes,1.000000
379,,3431.000000,4863.000000,0,4863,0,0,yes,1.000000
378,,1652.000000,2520.000000,0,2520,0,0,yes,1.000000
377,,345.000000,360.000000,0,360,0,0,yes,1.000000
376,,2070.000000,2354.000000,0,2354,0,0,yes,1.000000
375,,3147.000000,4038.000000,0,4038,0,0,yes,1.000000
374,,1984.000000,2557.000000,0,2557,0,0,yes,1.000000
373,,1954.000000,2348.000000,0,2348,0,0,yes,1.000000
372,,937.000000,1164.000000,0,1164,0,0,yes,1.000000
371,,1713.000000,1713.000000,0,1713,0,0,yes,1.000000
370,,723.000000,960.000000,0,960,0,0,yes,1.000000
369,,73.000000,90.000000,0,90,0,0,yes,1.000000
368,,1036.000000,1037.000000,0,1037,0,0,yes,1.000000
367,,624.000000,633.000000,0,633,0,0,yes,1.000000
366,,279.000000,286.000000,0,286,0,0,yes,1.000000
365,,1423.000000,1898.000000,0,1898,0,0,yes,1.000000
364,,5634.000000,7793.000000,0,7793,0,0,yes,1.000000
363,,4680.000000,7136.000000,0,7136,0,0,yes,1.000000
362,,10.000000,10.000000,0,10,0,0,yes,1.000000
361,,32.000000,32.000000,0,32,0,0,yes,1.000000
360,,951.000000,951.000000,0,951,0,0,yes,1.000000
359,,93.000000,95.000000,0,95,0,0,yes,1.000000
358,,124.000000,124.000000,0,124,0,0,yes,1.000000
357,,512.000000,574.000000,0,574,0,0,yes,1.000000
356,,212.000000,224.000000,0,224,0,0,yes,1.000000
355,,74.000000,74.000000,0,74,0,0,yes,1.000000
354,,88.000000,128.000000,0,128,0,0,yes,1.000000
353,,121.000000,128.000000,0,128,0,0,yes,1.000000
352,,15.000000,15.000000,0,15,0,0,yes,1.000000
351,,1012.000000,1015.000000,0,1015,0,0,yes,1.000000
350,,2767.000000,3809.000000,0,3809,0,0,yes,1.000000
349,,885.000000,1137.000000,0,1137,0,0,yes,1.000000
348,,1639.000000,2659.000000,0,2659,0,0,yes,1.000000
347,,50.000000,50.000000,0,50,0,0,yes,1.000000
346,,156.000000,164.000000,0,164,0,0,yes,1.000000
345,,80.000000,102.000000,0,102,0,0,yes,1.000000
344,,115.000000,118.000000,0,118,0,0,yes,1.000000
343,,11.000000,11.000000,0,11,0,0,yes,1.000000
342,,64.000000,64.000000,0,64,0,0,yes,1.000000
341,,785.000000,845.000000,0,845,0,0,yes,1.000000
340,,4950.000000,7306.000000,0,7306,0,0,yes,1.000000
339,,5119.000000,6836.000000,0,6836,0,0,yes,1.000000
338,,4947.000000,7271.000000,0,7271,0,0,yes,1.000000
337,,10.000000,10.000000,0,10,0,0,yes,1.000000
336,,3.000000,3.000000,0,3,0,0,yes,1.000000
335,,582.000000,589.000000,0,589,0,0,yes,1.000000
334,,302.000000,324.000000,0,324,0,0,yes,1.000000
333,,175.000000,198.000000,0,198,0,0,yes,1.000000
332,,504.000000,522.000000,0,522,0,0,yes,1.000000
331,,17.000000,17.000000,0,17,0,0,yes,1.000000
330,,17.000000,17.000000,0,17,0,0,yes,1.000000
329,,388.000000,396.000000,0,396,0,0,yes,1.000000
328,,10.000000,10.000000,0,10,0,0,yes,1.000000
327,,277.000000,277.000000,0,277,0,0,yes,1.000000
326,,10.000000,10.000000,0,10,0,0,yes,1.000000
325,,335.000000,370.000000,0,370,0,0,yes,1.000000
324,,4195.000000,6316.000000,0,6316,0,0,yes,1.000000
323,,1816.000000,2950.000000,0,2950,0,0,yes,1.000000
322,,378.000000,379.000000,0,379,0,0,yes,1.000000
321,,764.000000,845.000000,0,845,0,0,yes,1.000000
320,,37.000000,37.000000,0,37,0,0,yes,1.000000
319,,5130.000000,7466.000000,0,7466,0,0,yes,1.000000
318,,2647.000000,3274.000000,0,3274,0,0,yes,1.000000
317,,4474.000000,7664.000000,0,7664,0,0,yes,1.000000
316,,2335.000000,4161.000000,0,4161,0,0,yes,1.000000
315,,312.000000,333.000000,0,333,0,0,yes,1.000000
314,,848.000000,878.000000,0,878,0,0,yes,1.000000
313,,740.000000,750.000000,0,750,0,0,yes,1.000000
312,,458.000000,458.000000,0,458,0,0,yes,1.000000
311,,438.000000,456.000000,0,456,0,0,yes,1.000000
310,,285.000000,307.000000,0,307,0,0,yes,1.000000
309,,64.000000,72.000000,0,72,0,0,yes,1.000000
308,,460.000000,462.000000,0,462,0,0,yes,1.000000
307,,781.000000,807.000000,0,807,0,0,yes,1.000000
306,,535.000000,569.000000,0,569,0,0,yes,1.000000
305,,467.000000,473.000000,0,473,0,0,yes,1.000000
304,,2182.000000,2569.000000,0,2569,0,0,yes,1.000000
303,,215.000000,217.000000,0,217,0,0,yes,1.000000
302,,1314.000000,1726.000000,0,1726,0,0,yes,1.000000
301,,1195.000000,1438.000000,0,1438,0,0,yes,1.000000
300,,2271.000000,2272.000000,0,2272,0,0,yes,1.000000
299,,1778.000000,2840.000000,0,2840,0,0,yes,1.000000
298,,533.000000,533.000000,0,533,0,0,yes,1.000000
