Run_Number,Score,Cost,Planning_Units,Connectivity,Connectivity_Total,Connectivity_In,Connectivity_Edge,Connectivity_Out,Connectivity_In_Fraction,Penalty,Shortfall,Missing_Values,MPM
68,7631,7631,7631,273940000,1723340000,15650000,273940000,1433750000,0.009081,0,0,0,1
69,7623,7623,7623,272020000,1723340000,16450000,272020000,1434870000,0.009545,0,0,0,1
70,7645,7645,7645,274240000,1723340000,15780000,274240000,1433320000,0.009157,0,0,0,1
71,7626,7626,7626,273400000,1723340000,15820000,273400000,1434120000,0.00918,0,0,0,1
72,7628,7628,7628,271800000,1723340000,16660000,271800000,1434880000,0.009667,0,0,0,1
73,7628,7628,7628,273380000,1723340000,15870000,273380000,1434090000,0.009209,0,0,0,1
74,7649,7649,7649,274080000,1723340000,15940000,274080000,1433320000,0.009249,0,0,0,1
75,7641,7641,7641,274580000,1723340000,15530000,274580000,1433230000,0.009012,0,0,0,1
76,7640,7640,7640,273560000,1723340000,16020000,273560000,1433760000,0.009296,0,0,0,1
77,7641,7641,7641,274480000,1723340000,15580000,274480000,1433280000,0.009041,0,0,0,1
78,7646,7646,7646,274260000,1723340000,15790000,274260000,1433290000,0.009162,0,0,0,1
79,7630,7630,7630,273580000,1723340000,15810000,273580000,1433950000,0.009174,0,0,0,1
80,7630,7630,7630,274440000,1723340000,15380000,274440000,1433520000,0.008925,0,0,0,1
81,7637,7637,7637,272600000,1723340000,16440000,272600000,1434300000,0.00954,0,0,0,1
82,7624,7624,7624,273080000,1723340000,15940000,273080000,1434320000,0.009249,0,0,0,1
83,7638,7638,7638,272720000,1723340000,16400000,272720000,1434220000,0.009516,0,0,0,1
84,7631,7631,7631,273940000,1723340000,15650000,273940000,1433750000,0.009081,0,0,0,1
85,7632,7632,7632,273720000,1723340000,15780000,273720000,1433840000,0.009157,0,0,0,1
86,7647,7647,7647,274920000,1723340000,15480000,274920000,1432940000,0.008983,0,0,0,1
87,7631,7631,7631,273060000,1723340000,16090000,273060000,1434190000,0.009337,0,0,0,1
88,7638,7638,7638,274720000,1723340000,15400000,274720000,1433220000,0.008936,0,0,0,1
89,7634,7634,7634,274440000,1723340000,15460000,274440000,1433440000,0.008971,0,0,0,1
90,7640,7640,7640,273260000,1723340000,16170000,273260000,1433910000,0.009383,0,0,0,1
91,7646,7646,7646,273780000,1723340000,16030000,273780000,1433530000,0.009302,0,0,0,1
92,7620,7620,7620,271660000,1723340000,16570000,271660000,1435110000,0.009615,0,0,0,1
93,7625,7625,7625,273640000,1723340000,15680000,273640000,1434020000,0.009099,0,0,0,1
94,7637,7637,7637,273240000,1723340000,16120000,273240000,1433980000,0.009354,0,0,0,1
95,7625,7625,7625,273040000,1723340000,15980000,273040000,1434320000,0.009273,0,0,0,1
96,7631,7631,7631,273180000,1723340000,16030000,273180000,1434130000,0.009302,0,0,0,1
97,7628,7628,7628,272140000,1723340000,16490000,272140000,1434710000,0.009569,0,0,0,1
98,7621,7621,7621,273220000,1723340000,15810000,273220000,1434310000,0.009174,0,0,0,1
99,7646,7646,7646,273780000,1723340000,16030000,273780000,1433530000,0.009302,0,0,0,1
100,7633,7633,7633,273280000,1723340000,16020000,273280000,1434040000,0.009296,0,0,0,1
